Customer_ID,Age,Gender,City,Product_Category,Purchase_Amount,Payment_Method,Rating,Purchase_Date
CUST16536,21,Female,Pune,Clothing,22159.94,Credit Card,3,25-07-2023
CUST16537,61,Female,Bangalore,Electronics,17147.77,Credit Card,1,14-07-2023
CUST16538,36,Male,Bangalore,Home Decor,40290.07,Debit Card,1,30-03-2024
CUST16539,43,Prefer Not to Say,Mumbai,Electronics,5802.07,Credit Card,5,31-12-2023
CUST16540,28,Female,Delhi,Groceries,38130.45,Cash,2,01-09-2024
CUST16541,57,Female,Mumbai,Electronics,35843.57,UPI,5,08-04-2024
CUST16542,67,Prefer Not to Say,Bangalore,Clothing,12468.23,Credit Card,2,19-09-2024
CUST16543,60,Prefer Not to Say,Pune,Home Decor,4621.95,Credit Card,5,13-11-2024
CUST16544,28,Female,Bangalore,Home Decor,42170.76,Debit Card,4,26-07-2023
CUST16545,62,Female,Hyderabad,Home Decor,12846.79,UPI,4,29-10-2022
CUST16546,20,Prefer Not to Say,Pune,Clothing,7705.23,UPI,2,20-07-2024
CUST16547,29,Female,Mumbai,Electronics,18272.31,UPI,1,10-08-2022
CUST16548,20,Female,Pune,Home Decor,20343.7,Credit Card,2,08-09-2022
CUST16549,59,Male,Hyderabad,Groceries,16641.35,Debit Card,3,29-05-2023
CUST16550,44,Prefer Not to Say,Bangalore,Groceries,48835.82,Debit Card,1,29-09-2024
CUST16551,66,Male,Delhi,Groceries,44100.62,Credit Card,2,15-10-2024
CUST16552,19,Male,Delhi,Groceries,43712.29,UPI,3,18-04-2023
CUST16553,66,Prefer Not to Say,Delhi,Groceries,20239,UPI,3,03-10-2022
CUST16554,33,Male,Bangalore,Clothing,48162.05,Debit Card,5,02-03-2022
CUST16555,19,Female,Delhi,Electronics,34358.76,Cash,2,23-07-2022
CUST16556,47,Male,Hyderabad,Clothing,41683.74,Credit Card,4,19-04-2022
CUST16557,37,Prefer Not to Say,Bangalore,Groceries,25293.32,Cash,5,20-05-2022
CUST16558,55,Female,Delhi,Groceries,8450.56,Cash,1,17-10-2024
CUST16559,45,Female,Mumbai,Home Decor,44400.83,UPI,4,24-02-2022
CUST16560,42,Female,Bangalore,Home Decor,24578.12,Cash,3,02-01-2023
CUST16561,49,Female,Bangalore,Electronics,48443.47,Credit Card,1,23-02-2024
CUST16562,27,Male,Pune,Electronics,13115.62,Debit Card,5,01-11-2023
CUST16563,59,Male,Delhi,Electronics,49622.76,Credit Card,3,09-11-2022
CUST16564,57,Female,Mumbai,Clothing,11510.02,Credit Card,3,13-09-2023
CUST16565,50,Prefer Not to Say,Hyderabad,Home Decor,18724.25,Credit Card,3,17-07-2022
CUST16566,30,Female,Bangalore,Electronics,29903.82,Credit Card,4,06-06-2022
CUST16567,58,Male,Hyderabad,Home Decor,34819.49,Cash,5,30-11-2024
CUST16568,59,Female,Hyderabad,Home Decor,36153.97,UPI,5,05-10-2024
CUST16569,64,Male,Hyderabad,Home Decor,24074.49,Debit Card,4,12-08-2024
CUST16570,54,Female,Pune,Home Decor,4302.93,UPI,5,18-02-2023
CUST16571,33,Prefer Not to Say,Hyderabad,Home Decor,25054.38,Cash,3,25-08-2023
CUST16572,62,Female,Delhi,Home Decor,17067.05,UPI,3,16-10-2024
CUST16573,39,Prefer Not to Say,Delhi,Clothing,33053.95,UPI,3,01-10-2024
CUST16574,37,Prefer Not to Say,Mumbai,Groceries,9522.64,Cash,5,30-10-2024
CUST16575,67,Female,Mumbai,Home Decor,19998.66,UPI,2,20-06-2023
CUST16576,60,Prefer Not to Say,Hyderabad,Clothing,48322.9,Debit Card,1,05-12-2023
CUST16577,44,Prefer Not to Say,Hyderabad,Electronics,4898.94,Cash,2,06-02-2022
CUST16578,58,Male,Pune,Clothing,30315.54,Debit Card,4,06-03-2022
CUST16579,33,Male,Hyderabad,Clothing,4987.09,UPI,2,31-05-2024
CUST16580,51,Prefer Not to Say,Hyderabad,Clothing,8271.28,Credit Card,2,01-09-2022
CUST16581,49,Female,Hyderabad,Home Decor,30444.25,Credit Card,4,25-02-2024
CUST16582,43,Prefer Not to Say,Bangalore,Electronics,22477.78,Cash,2,10-07-2024
CUST16583,42,Female,Bangalore,Clothing,27650.7,Credit Card,1,07-10-2023
CUST16584,19,Male,Pune,Electronics,44053.67,Credit Card,5,10-02-2024
CUST16585,29,Female,Pune,Clothing,40953.39,Credit Card,4,25-06-2024
CUST16586,57,Prefer Not to Say,Delhi,Home Decor,44455.08,Cash,2,30-07-2024
CUST16587,26,Prefer Not to Say,Pune,Clothing,31004.62,Debit Card,3,15-03-2022
CUST16588,29,Prefer Not to Say,Delhi,Clothing,24737.34,Credit Card,3,09-03-2022
CUST16589,43,Prefer Not to Say,Hyderabad,Electronics,23230.28,Cash,4,29-12-2022
CUST16590,26,Prefer Not to Say,Pune,Electronics,37120.52,Debit Card,3,13-09-2023
CUST16591,27,Female,Pune,Electronics,26304.34,Cash,1,03-12-2022
CUST16592,49,Prefer Not to Say,Pune,Groceries,5735.56,Credit Card,2,03-10-2024
CUST16593,51,Male,Delhi,Electronics,7525.98,Credit Card,1,01-06-2024
CUST16594,65,Prefer Not to Say,Delhi,Clothing,18175.6,UPI,1,03-10-2022
CUST16595,37,Female,Mumbai,Groceries,3857.26,UPI,5,02-10-2023
CUST16596,56,Prefer Not to Say,Delhi,Electronics,12341.95,UPI,2,07-03-2024
CUST16597,19,Prefer Not to Say,Delhi,Home Decor,32991.84,Debit Card,4,25-09-2024
CUST16598,18,Female,Bangalore,Electronics,1115.3,Cash,3,13-08-2022
CUST16599,68,Prefer Not to Say,Pune,Home Decor,30402.6,Debit Card,5,01-10-2024
CUST16600,53,Female,Delhi,Groceries,38731.67,UPI,1,20-08-2024
CUST16601,41,Prefer Not to Say,Pune,Home Decor,8922.61,UPI,3,01-09-2024
CUST16602,44,Male,Pune,Groceries,9457.94,Credit Card,2,17-11-2022
CUST16603,19,Prefer Not to Say,Bangalore,Home Decor,1928.39,Debit Card,1,03-11-2024
CUST16604,48,Female,Pune,Electronics,25866.28,Credit Card,1,25-04-2022
CUST16605,31,Male,Delhi,Groceries,32902.08,Credit Card,2,12-03-2024
CUST16606,19,Female,Pune,Clothing,23117.02,Cash,4,24-06-2023
CUST16607,46,Prefer Not to Say,Mumbai,Clothing,19777.72,UPI,5,10-10-2024
CUST16608,32,Male,Mumbai,Clothing,22993.43,Credit Card,2,13-02-2024
CUST16609,29,Female,Bangalore,Electronics,39185.65,Credit Card,3,24-12-2023
CUST16610,54,Male,Delhi,Clothing,2158.96,UPI,3,06-08-2023
CUST16611,45,Male,Bangalore,Groceries,39299.02,UPI,1,19-10-2023
CUST16612,37,Female,Mumbai,Clothing,33483.93,Cash,5,06-05-2022
CUST16613,56,Male,Delhi,Groceries,12450.61,Cash,4,27-02-2022
CUST16614,41,Female,Pune,Clothing,26474.62,Credit Card,4,03-04-2022
CUST16615,38,Male,Delhi,Home Decor,2939.89,Credit Card,3,20-09-2022
CUST16616,27,Male,Hyderabad,Groceries,19289.64,Credit Card,4,21-01-2024
CUST16617,63,Male,Delhi,Clothing,9115.1,Debit Card,3,16-12-2023
CUST16618,31,Prefer Not to Say,Pune,Clothing,1603.87,Cash,5,25-02-2022
CUST16619,54,Prefer Not to Say,Hyderabad,Clothing,18175.93,Credit Card,1,30-11-2023
CUST16620,35,Female,Bangalore,Groceries,36442.56,UPI,3,19-02-2024
CUST16621,41,Male,Delhi,Groceries,46090.58,Cash,5,19-07-2022
CUST16622,31,Female,Bangalore,Clothing,33282.04,Cash,3,26-05-2024
CUST16623,51,Prefer Not to Say,Delhi,Home Decor,20397.52,Credit Card,2,08-12-2023
CUST16624,29,Prefer Not to Say,Mumbai,Groceries,49975.06,Debit Card,3,02-01-2024
CUST16625,39,Prefer Not to Say,Mumbai,Groceries,14505.7,Credit Card,5,23-04-2024
CUST16626,23,Prefer Not to Say,Pune,Home Decor,9763.01,Debit Card,4,21-12-2023
CUST16627,53,Female,Mumbai,Electronics,23452.27,Debit Card,3,26-04-2022
CUST16628,62,Male,Hyderabad,Home Decor,25493.12,UPI,1,16-05-2023
CUST16629,53,Female,Hyderabad,Clothing,18063.76,Credit Card,5,23-05-2023
CUST16630,39,Male,Delhi,Groceries,34927.2,Debit Card,4,26-04-2023
CUST16631,31,Prefer Not to Say,Bangalore,Groceries,9601.29,Cash,5,02-10-2023
CUST16632,33,Male,Hyderabad,Groceries,25761.82,Credit Card,3,23-06-2022
CUST16633,53,Prefer Not to Say,Delhi,Groceries,25256.28,Debit Card,2,15-05-2022
CUST16634,42,Female,Bangalore,Electronics,41277.43,Cash,2,17-09-2023
CUST16635,49,Male,Mumbai,Groceries,46384.93,UPI,1,23-08-2022
CUST16636,50,Female,Delhi,Groceries,33331.66,UPI,1,23-11-2023
CUST16637,62,Prefer Not to Say,Bangalore,Electronics,15615.89,Credit Card,4,14-12-2022
CUST16638,53,Female,Pune,Clothing,34635.75,Credit Card,2,10-02-2022
CUST16639,37,Prefer Not to Say,Pune,Clothing,12942.87,Credit Card,3,30-10-2023
CUST16640,35,Prefer Not to Say,Hyderabad,Electronics,48343.95,Credit Card,5,18-03-2022
CUST16641,55,Prefer Not to Say,Bangalore,Clothing,41206.92,Credit Card,5,01-08-2024
CUST16642,20,Female,Pune,Clothing,21843.92,Debit Card,2,15-05-2024
CUST16643,40,Female,Hyderabad,Home Decor,39325,Cash,2,20-11-2024
CUST16644,49,Male,Delhi,Home Decor,20728.45,Credit Card,5,12-05-2024
CUST16645,62,Male,Delhi,Home Decor,4193.2,Cash,4,01-07-2023
CUST16646,33,Female,Bangalore,Electronics,35485.06,Debit Card,5,11-02-2022
CUST16647,22,Female,Bangalore,Groceries,20528.38,Debit Card,1,19-08-2024
CUST16648,21,Female,Bangalore,Electronics,46550.83,Debit Card,3,15-02-2022
CUST16649,38,Female,Bangalore,Electronics,15674.78,Credit Card,2,11-10-2023
CUST16650,57,Prefer Not to Say,Pune,Electronics,42244.97,UPI,2,13-02-2024
CUST16651,68,Prefer Not to Say,Pune,Electronics,34181.67,UPI,4,10-03-2024
CUST16652,31,Prefer Not to Say,Hyderabad,Home Decor,42739.57,Credit Card,1,23-10-2023
CUST16653,56,Female,Pune,Electronics,14948.15,Credit Card,5,20-07-2022
CUST16654,48,Prefer Not to Say,Delhi,Home Decor,23336.6,Credit Card,1,27-09-2024
CUST16655,31,Prefer Not to Say,Hyderabad,Groceries,41244.89,Debit Card,1,24-07-2022
CUST16656,23,Male,Pune,Clothing,32369.03,UPI,4,26-02-2023
CUST16657,29,Male,Bangalore,Home Decor,18316.13,UPI,4,20-11-2023
CUST16658,33,Prefer Not to Say,Pune,Electronics,25843.78,Cash,5,14-10-2024
CUST16659,34,Prefer Not to Say,Mumbai,Groceries,49806.86,Cash,5,26-10-2024
CUST16660,62,Prefer Not to Say,Hyderabad,Electronics,37221.48,UPI,3,27-11-2023
CUST16661,40,Female,Pune,Groceries,30918.87,UPI,1,08-12-2022
CUST16662,31,Male,Pune,Clothing,41481.61,Debit Card,5,06-09-2023
CUST16663,24,Male,Delhi,Groceries,22380.5,Cash,4,15-01-2024
CUST16664,63,Male,Bangalore,Groceries,47528.17,Credit Card,3,11-06-2024
CUST16665,49,Prefer Not to Say,Bangalore,Clothing,27825.05,Debit Card,3,18-02-2023
CUST16666,32,Female,Delhi,Clothing,16680.17,Cash,4,14-10-2024
CUST16667,61,Male,Delhi,Groceries,4757.99,Credit Card,5,04-06-2022
CUST16668,34,Male,Mumbai,Electronics,19096.91,Credit Card,4,15-03-2023
CUST16669,58,Female,Hyderabad,Home Decor,28647.6,UPI,5,12-08-2023
CUST16670,64,Prefer Not to Say,Bangalore,Electronics,35310.78,UPI,4,28-06-2023
CUST16671,61,Prefer Not to Say,Delhi,Home Decor,43818.28,Credit Card,4,08-04-2022
CUST16672,51,Male,Delhi,Clothing,47226.06,Credit Card,2,01-09-2023
CUST16673,22,Male,Hyderabad,Electronics,5571.47,UPI,5,03-04-2024
CUST16674,62,Female,Delhi,Clothing,30244.8,UPI,1,08-04-2023
CUST16675,44,Male,Mumbai,Groceries,33496.19,UPI,2,08-07-2022
CUST16676,69,Female,Hyderabad,Groceries,9017.16,UPI,2,14-07-2022
CUST16677,40,Male,Mumbai,Electronics,27507.23,Cash,2,21-11-2023
CUST16678,57,Male,Pune,Clothing,17074.26,UPI,2,14-07-2023
CUST16679,31,Male,Bangalore,Electronics,4332.16,Debit Card,1,18-05-2022
CUST16680,32,Prefer Not to Say,Delhi,Electronics,3760.37,Debit Card,2,23-12-2024
CUST16681,60,Female,Hyderabad,Home Decor,38081.04,Debit Card,1,31-08-2024
CUST16682,50,Female,Mumbai,Groceries,30965.04,UPI,1,24-05-2024
CUST16683,48,Prefer Not to Say,Bangalore,Electronics,35898.52,Credit Card,2,06-03-2023
CUST16684,52,Prefer Not to Say,Bangalore,Groceries,34421.27,Credit Card,3,13-12-2023
CUST16685,34,Prefer Not to Say,Delhi,Home Decor,7148.46,Cash,1,07-06-2022
CUST16686,45,Female,Bangalore,Clothing,8002.48,UPI,2,11-09-2023
CUST16687,36,Male,Delhi,Electronics,12997.94,Debit Card,4,30-10-2024
CUST16688,63,Prefer Not to Say,Pune,Groceries,20255.48,Credit Card,4,07-09-2023
CUST16689,40,Prefer Not to Say,Delhi,Electronics,46989.22,UPI,5,05-06-2024
CUST16690,49,Prefer Not to Say,Mumbai,Clothing,33857.67,Debit Card,1,04-10-2023
CUST16691,57,Male,Bangalore,Electronics,13131.01,Debit Card,1,14-02-2023
CUST16692,30,Male,Bangalore,Electronics,3271.21,Debit Card,4,28-04-2024
CUST16693,37,Prefer Not to Say,Bangalore,Groceries,34369.08,Debit Card,1,03-04-2024
CUST16694,52,Male,Delhi,Clothing,31453.26,Debit Card,1,30-05-2023
CUST16695,22,Prefer Not to Say,Hyderabad,Home Decor,33950.29,Cash,4,21-11-2024
CUST16696,26,Male,Delhi,Clothing,13428.39,Debit Card,2,17-07-2024
CUST16697,46,Female,Mumbai,Clothing,26089.68,Cash,4,05-01-2023
CUST16698,23,Female,Delhi,Home Decor,18404.29,Debit Card,3,08-02-2022
CUST16699,42,Male,Bangalore,Electronics,40976.1,Debit Card,4,23-11-2024
CUST16700,48,Female,Pune,Groceries,3935.13,Debit Card,4,18-01-2023
CUST16701,39,Female,Mumbai,Electronics,14134.37,Debit Card,2,19-10-2024
CUST16702,19,Female,Pune,Electronics,30346.21,Cash,4,13-03-2023
CUST16703,62,Prefer Not to Say,Mumbai,Home Decor,10658.58,UPI,4,15-08-2024
CUST16704,22,Male,Mumbai,Home Decor,33799.32,Credit Card,2,03-07-2023
CUST16705,44,Male,Bangalore,Electronics,7270.24,Cash,4,27-12-2024
CUST16706,42,Male,Delhi,Clothing,1629.21,Cash,2,07-06-2024
CUST16707,25,Female,Bangalore,Groceries,43242.98,Cash,3,03-05-2022
CUST16708,18,Prefer Not to Say,Bangalore,Clothing,17005.5,UPI,2,05-12-2024
CUST16709,37,Male,Bangalore,Electronics,8264.02,Credit Card,1,15-02-2023
CUST16710,61,Female,Pune,Electronics,9049.1,UPI,1,17-01-2024
CUST16711,40,Prefer Not to Say,Mumbai,Groceries,44351.82,Credit Card,2,05-08-2024
CUST16712,49,Prefer Not to Say,Hyderabad,Clothing,32894.35,Credit Card,4,30-10-2022
CUST16713,28,Male,Delhi,Electronics,47839.14,Credit Card,5,08-05-2023
CUST16714,56,Male,Bangalore,Electronics,40102,UPI,5,05-11-2022
CUST16715,64,Female,Mumbai,Home Decor,38493.36,Credit Card,3,07-09-2023
CUST16716,41,Male,Delhi,Groceries,25241.12,Debit Card,3,10-06-2024
CUST16717,28,Female,Hyderabad,Home Decor,41129.84,Cash,5,20-04-2024
CUST16718,46,Prefer Not to Say,Hyderabad,Home Decor,20926.3,Credit Card,5,15-10-2023
CUST16719,43,Prefer Not to Say,Bangalore,Home Decor,41436.52,Cash,2,12-05-2022
CUST16720,33,Prefer Not to Say,Hyderabad,Electronics,38008.19,UPI,5,21-02-2023
CUST16721,52,Prefer Not to Say,Hyderabad,Clothing,34082.71,UPI,1,24-04-2024
CUST16722,37,Male,Delhi,Home Decor,16820.95,Debit Card,3,01-07-2023
CUST16723,63,Male,Delhi,Clothing,31720.23,Credit Card,3,11-08-2023
CUST16724,20,Female,Bangalore,Electronics,25585.99,Cash,1,25-11-2022
CUST16725,18,Female,Mumbai,Home Decor,23346.37,Cash,3,10-06-2023
CUST16726,64,Female,Bangalore,Electronics,49517.19,Cash,5,29-04-2023
CUST16727,18,Female,Pune,Home Decor,25467.69,UPI,3,11-04-2024
CUST16728,34,Female,Hyderabad,Home Decor,2083.32,Credit Card,1,04-05-2023
CUST16729,19,Prefer Not to Say,Mumbai,Electronics,31510.16,Debit Card,3,21-08-2022
CUST16730,46,Prefer Not to Say,Delhi,Groceries,36536.54,Debit Card,5,04-11-2022
CUST16731,37,Prefer Not to Say,Pune,Groceries,44316.6,UPI,2,29-01-2023
CUST16732,23,Female,Pune,Clothing,31817.89,Credit Card,5,26-02-2022
CUST16733,25,Prefer Not to Say,Hyderabad,Clothing,1463.13,Debit Card,3,18-05-2023
CUST16734,46,Prefer Not to Say,Delhi,Electronics,6427.34,Debit Card,4,28-09-2023
CUST16735,65,Prefer Not to Say,Mumbai,Electronics,8481.38,UPI,3,08-08-2024
CUST16736,68,Prefer Not to Say,Delhi,Electronics,10957.44,Cash,3,21-09-2024
CUST16737,50,Male,Hyderabad,Groceries,40088.96,Debit Card,1,12-06-2024
CUST16738,20,Female,Pune,Groceries,15833.12,UPI,4,14-05-2024
CUST16739,52,Female,Hyderabad,Home Decor,15961.93,Debit Card,1,17-03-2022
CUST16740,22,Male,Bangalore,Home Decor,37901.58,Debit Card,1,18-02-2023
CUST16741,44,Prefer Not to Say,Pune,Electronics,20915.61,UPI,5,23-11-2022
CUST16742,61,Prefer Not to Say,Hyderabad,Electronics,3699.66,UPI,2,13-07-2023
CUST16743,29,Prefer Not to Say,Mumbai,Clothing,29463.76,Credit Card,3,07-10-2022
CUST16744,37,Female,Mumbai,Groceries,6938.35,Debit Card,4,01-03-2022
CUST16745,62,Female,Mumbai,Electronics,28797.38,Cash,3,14-06-2023
CUST16746,37,Female,Bangalore,Groceries,39092.09,Cash,1,23-07-2023
CUST16747,26,Female,Delhi,Electronics,46509.74,Credit Card,2,27-12-2022
CUST16748,56,Female,Mumbai,Home Decor,3819.1,Credit Card,1,28-03-2022
CUST16749,21,Male,Bangalore,Electronics,15546.35,UPI,3,22-09-2024
CUST16750,68,Female,Mumbai,Home Decor,32796.97,Cash,5,10-02-2022
CUST16751,36,Prefer Not to Say,Bangalore,Clothing,16114.92,Debit Card,3,24-04-2022
CUST16752,55,Female,Mumbai,Clothing,22825.77,UPI,1,21-06-2022
CUST16753,44,Male,Delhi,Clothing,1494.5,Debit Card,4,05-10-2023
CUST16754,62,Prefer Not to Say,Hyderabad,Electronics,34828.15,Cash,4,03-09-2023
CUST16755,60,Male,Mumbai,Clothing,44222.37,UPI,4,11-05-2022
CUST16756,30,Prefer Not to Say,Hyderabad,Electronics,48854.55,Debit Card,4,13-04-2024
CUST16757,30,Female,Mumbai,Groceries,41611.4,Credit Card,4,15-01-2024
CUST16758,39,Male,Delhi,Home Decor,2072.92,Debit Card,2,04-07-2022
CUST16759,45,Prefer Not to Say,Hyderabad,Groceries,32766.77,Debit Card,2,23-03-2024
CUST16760,69,Female,Bangalore,Electronics,25035.13,UPI,5,15-10-2022
CUST16761,64,Prefer Not to Say,Mumbai,Clothing,46925.83,Cash,4,29-04-2023
CUST16762,62,Male,Mumbai,Home Decor,45155.87,Debit Card,1,18-08-2022
CUST16763,39,Male,Bangalore,Clothing,49408.29,Debit Card,1,21-10-2024
CUST16764,60,Male,Delhi,Groceries,43165.74,Debit Card,3,05-09-2022
CUST16765,36,Male,Pune,Electronics,27571.16,Debit Card,4,04-12-2024
CUST16766,25,Female,Mumbai,Home Decor,35887.58,Credit Card,1,11-12-2024
CUST16767,69,Prefer Not to Say,Bangalore,Home Decor,48251.52,Cash,5,31-05-2023
CUST16768,25,Female,Pune,Electronics,29116.78,Cash,1,13-10-2024
CUST16769,59,Male,Mumbai,Electronics,42078.97,UPI,5,04-07-2022
CUST16770,43,Prefer Not to Say,Hyderabad,Home Decor,47139.39,Debit Card,4,03-05-2023
CUST16771,65,Male,Bangalore,Groceries,28741.62,UPI,3,08-09-2022
CUST16772,68,Female,Hyderabad,Groceries,8378.14,Credit Card,3,04-10-2023
CUST16773,43,Female,Delhi,Clothing,8200.39,Credit Card,2,06-11-2023
CUST16774,40,Female,Pune,Home Decor,6208.2,Debit Card,4,09-03-2024
CUST16775,60,Prefer Not to Say,Bangalore,Electronics,24078,UPI,1,29-04-2023
CUST16776,30,Prefer Not to Say,Mumbai,Electronics,24267.01,UPI,3,16-05-2024
CUST16777,45,Male,Mumbai,Electronics,31059.87,Cash,5,23-03-2023
CUST16778,26,Prefer Not to Say,Pune,Electronics,24402.2,UPI,5,23-10-2022
CUST16779,37,Prefer Not to Say,Hyderabad,Home Decor,48666.22,Credit Card,1,07-08-2022
CUST16780,36,Female,Hyderabad,Groceries,14919.89,Credit Card,1,25-12-2022
CUST16781,65,Male,Bangalore,Clothing,43753.92,Debit Card,4,15-03-2023
CUST16782,56,Female,Bangalore,Groceries,5466.36,UPI,1,17-07-2023
CUST16783,68,Male,Hyderabad,Clothing,30294.93,UPI,1,19-06-2024
CUST16784,29,Male,Bangalore,Electronics,32592.1,Credit Card,1,16-04-2024
CUST16785,32,Prefer Not to Say,Hyderabad,Electronics,38725.39,Debit Card,3,05-06-2023
CUST16786,48,Female,Pune,Home Decor,25399.6,Cash,4,25-04-2022
CUST16787,31,Prefer Not to Say,Bangalore,Electronics,10262.7,Cash,1,01-10-2024
CUST16788,28,Prefer Not to Say,Hyderabad,Home Decor,18765.38,Debit Card,1,28-12-2024
CUST16789,43,Prefer Not to Say,Bangalore,Home Decor,13972,Debit Card,5,07-02-2024
CUST16790,59,Male,Mumbai,Home Decor,21245.72,Cash,3,20-08-2022
CUST16791,44,Female,Mumbai,Electronics,26733.43,Credit Card,1,11-10-2023
CUST16792,28,Female,Delhi,Electronics,31440.98,UPI,3,17-05-2024
CUST16793,55,Prefer Not to Say,Hyderabad,Groceries,42333.54,Cash,4,30-08-2024
CUST16794,51,Male,Delhi,Clothing,45545.51,Debit Card,4,20-05-2023
CUST16795,60,Female,Hyderabad,Groceries,23397.77,Debit Card,2,23-07-2023
CUST16796,36,Female,Bangalore,Electronics,4889.24,UPI,5,24-10-2022
CUST16797,23,Prefer Not to Say,Hyderabad,Clothing,39954.73,Debit Card,2,14-01-2024
CUST16798,63,Male,Mumbai,Home Decor,24119.31,Credit Card,3,31-08-2024
CUST16799,69,Prefer Not to Say,Bangalore,Clothing,27549.11,Debit Card,5,24-01-2024
CUST16800,55,Female,Mumbai,Home Decor,29991.81,UPI,1,24-09-2023
CUST16801,66,Male,Bangalore,Electronics,33559.45,Cash,5,13-02-2022
CUST16802,59,Prefer Not to Say,Hyderabad,Clothing,44559.99,Credit Card,5,13-03-2022
CUST16803,45,Female,Hyderabad,Home Decor,47631.24,Debit Card,4,22-04-2022
CUST16804,18,Prefer Not to Say,Mumbai,Groceries,47038.38,UPI,2,06-05-2023
CUST16805,52,Prefer Not to Say,Pune,Groceries,40568.45,Cash,4,03-06-2023
CUST16806,57,Prefer Not to Say,Hyderabad,Home Decor,44517.49,Cash,4,27-02-2024
CUST16807,25,Male,Pune,Groceries,2957.91,UPI,2,26-09-2023
CUST16808,69,Female,Bangalore,Groceries,42531.08,Cash,4,14-01-2024
CUST16809,64,Female,Pune,Clothing,4077.13,Cash,5,07-09-2022
CUST16810,24,Female,Mumbai,Groceries,37436.6,Cash,3,31-12-2024
CUST16811,28,Female,Delhi,Clothing,8883.5,Cash,1,30-04-2023
CUST16812,56,Male,Delhi,Electronics,18325.47,UPI,1,25-06-2024
CUST16813,21,Prefer Not to Say,Mumbai,Groceries,9617.09,UPI,4,06-03-2024
CUST16814,42,Female,Delhi,Electronics,22451.35,Debit Card,2,17-01-2022
CUST16815,29,Male,Mumbai,Groceries,20881.5,Debit Card,5,15-03-2024
CUST16816,43,Prefer Not to Say,Hyderabad,Home Decor,2879.11,Credit Card,4,08-06-2023
CUST16817,55,Male,Pune,Home Decor,41609.65,Cash,5,09-09-2023
CUST16818,63,Male,Delhi,Electronics,42782.23,Cash,5,04-07-2022
CUST16819,29,Female,Hyderabad,Electronics,39481.61,Credit Card,1,28-04-2023
CUST16820,60,Female,Delhi,Electronics,42456.53,UPI,3,02-09-2023
CUST16821,68,Prefer Not to Say,Bangalore,Home Decor,37668.51,UPI,3,07-03-2023
CUST16822,54,Prefer Not to Say,Mumbai,Electronics,46905.48,Credit Card,2,25-11-2022
CUST16823,63,Female,Mumbai,Home Decor,29031.42,Debit Card,3,17-06-2024
CUST16824,41,Male,Hyderabad,Electronics,29340.81,Debit Card,4,12-10-2023
CUST16825,33,Female,Bangalore,Clothing,43065.54,Cash,1,12-04-2024
CUST16826,30,Prefer Not to Say,Pune,Clothing,17796.07,Debit Card,1,11-03-2022
CUST16827,42,Male,Bangalore,Groceries,2979.08,UPI,5,16-07-2023
CUST16828,69,Male,Bangalore,Clothing,37617.84,Credit Card,4,14-06-2022
CUST16829,21,Male,Pune,Electronics,13102.16,Credit Card,4,03-10-2024
CUST16830,28,Female,Pune,Clothing,23974.67,Credit Card,5,22-08-2024
CUST16831,49,Female,Bangalore,Clothing,12401.77,Debit Card,5,25-04-2024
CUST16832,66,Prefer Not to Say,Delhi,Electronics,41441,Credit Card,1,13-11-2023
CUST16833,24,Male,Delhi,Clothing,47935.5,Credit Card,4,15-05-2024
CUST16834,63,Male,Bangalore,Electronics,3223.64,Debit Card,3,25-07-2022
CUST16835,28,Female,Delhi,Clothing,12051.9,UPI,3,25-11-2022
CUST16836,45,Prefer Not to Say,Pune,Electronics,9883.33,Cash,1,19-06-2023
CUST16837,58,Prefer Not to Say,Pune,Home Decor,33823.57,UPI,3,02-11-2024
CUST16838,40,Male,Delhi,Home Decor,21719.58,Debit Card,3,16-05-2022
CUST16839,62,Female,Pune,Groceries,23084.95,Credit Card,4,22-12-2023
CUST16840,40,Male,Mumbai,Clothing,8275.41,Cash,4,11-05-2024
CUST16841,67,Female,Pune,Groceries,21029.36,UPI,2,01-11-2023
CUST16842,45,Prefer Not to Say,Bangalore,Electronics,15509.8,Cash,4,17-07-2024
CUST16843,60,Male,Hyderabad,Home Decor,30753.95,UPI,2,26-02-2022
CUST16844,64,Male,Delhi,Electronics,11253.29,UPI,4,17-04-2022
CUST16845,43,Male,Delhi,Groceries,30933.16,Debit Card,5,12-01-2023
CUST16846,42,Prefer Not to Say,Pune,Electronics,19198.39,UPI,4,27-06-2024
CUST16847,46,Male,Pune,Electronics,17641.58,Credit Card,2,06-10-2022
CUST16848,36,Prefer Not to Say,Hyderabad,Electronics,15625.05,Debit Card,3,07-01-2022
CUST16849,50,Female,Hyderabad,Electronics,33854.76,Cash,4,31-03-2024
CUST16850,53,Prefer Not to Say,Bangalore,Home Decor,28339.71,Debit Card,3,14-02-2023
CUST16851,31,Female,Mumbai,Electronics,42660.22,UPI,3,18-09-2023
CUST16852,31,Prefer Not to Say,Bangalore,Electronics,12459.7,Cash,4,05-10-2023
CUST16853,52,Prefer Not to Say,Delhi,Home Decor,2485.92,Credit Card,4,18-06-2022
CUST16854,47,Male,Pune,Electronics,9510.16,Debit Card,5,15-08-2022
CUST16855,45,Prefer Not to Say,Bangalore,Electronics,17496.14,UPI,2,20-11-2022
CUST16856,34,Male,Pune,Groceries,9392.92,Cash,4,27-05-2023
